date,City,No. Stations,Air Quality,Index Value,Prominent Pollutant
2019-07-06,Visakhapatnam,1.0,Satisfactory,73,PM10
2019-07-07,Visakhapatnam,1.0,Moderate,108,PM10
2019-07-08,Visakhapatnam,1.0,Moderate,134,PM10
2019-07-10,Visakhapatnam,1.0,Moderate,123,PM10
2019-07-11,Visakhapatnam,1.0,Moderate,104,PM10
2019-07-12,Visakhapatnam,1.0,Satisfactory,92,PM10
2019-07-13,Visakhapatnam,1.0,Moderate,120,PM10
2019-07-14,Visakhapatnam,1.0,Satisfactory,88,PM10
2019-07-17,Visakhapatnam,1.0,Moderate,153,PM10
2019-07-18,Visakhapatnam,1.0,Moderate,115,PM10
2019-07-19,Visakhapatnam,1.0,Satisfactory,100,PM2.5
2019-07-20,Visakhapatnam,1.0,Satisfactory,79,PM10
2019-07-21,Visakhapatnam,1.0,Satisfactory,53,PM10
2019-07-22,Visakhapatnam,1.0,Good,46,PM10
2019-07-23,Visakhapatnam,1.0,Good,48,PM10
2019-07-24,Visakhapatnam,1.0,Satisfactory,75,PM10
2019-07-25,Visakhapatnam,1.0,Satisfactory,90,PM10
2019-07-26,Visakhapatnam,1.0,Satisfactory,72,PM10
2019-07-27,Visakhapatnam,1.0,Good,47,NO2
2019-07-28,Visakhapatnam,1.0,Satisfactory,53,NO2
2019-07-30,Visakhapatnam,1.0,Satisfactory,78,PM10
2019-07-31,Visakhapatnam,1.0,Satisfactory,95,PM10
2019-08-01,Visakhapatnam,1.0,Moderate,112,PM10
2019-08-02,Visakhapatnam,1.0,Satisfactory,64,PM10
2019-08-03,Visakhapatnam,1.0,Good,47,CO
2019-08-04,Visakhapatnam,1.0,Satisfactory,73,PM10
2019-08-05,Visakhapatnam,1.0,Satisfactory,69,PM10
2019-08-06,Visakhapatnam,1.0,Satisfactory,60,PM10
2019-08-07,Visakhapatnam,1.0,Good,44,NO2
2019-08-08,Visakhapatnam,1.0,Satisfactory,57,PM10
2019-08-10,Visakhapatnam,1.0,Satisfactory,92,PM10
2019-08-11,Visakhapatnam,1.0,Satisfactory,98,PM10
2019-08-12,Visakhapatnam,1.0,Satisfactory,98,PM10
2019-08-13,Visakhapatnam,1.0,Satisfactory,85,PM10
2019-08-14,Visakhapatnam,1.0,Moderate,108,PM10
2019-08-15,Visakhapatnam,1.0,Moderate,119,PM10
2019-08-17,Visakhapatnam,1.0,Satisfactory,96,PM10
2019-08-18,Visakhapatnam,1.0,Moderate,104,PM10
2019-08-19,Visakhapatnam,1.0,Satisfactory,92,PM10
2019-08-20,Visakhapatnam,1.0,Moderate,111,PM10
2019-08-21,Visakhapatnam,1.0,Moderate,101,PM10
2019-08-22,Visakhapatnam,1.0,Satisfactory,73,PM10
2019-08-23,Visakhapatnam,1.0,Moderate,112,PM10
2019-08-24,Visakhapatnam,1.0,Satisfactory,83,PM10
2019-09-06,Visakhapatnam,1.0,Satisfactory,59,PM10
2019-09-07,Visakhapatnam,1.0,Satisfactory,51,PM10
2019-09-08,Visakhapatnam,1.0,Satisfactory,57,PM10
2019-09-09,Visakhapatnam,1.0,Moderate,103,PM10
2019-09-10,Visakhapatnam,1.0,Moderate,106,PM10
2019-09-11,Visakhapatnam,1.0,Moderate,103,PM10
2019-09-12,Visakhapatnam,1.0,Satisfactory,77,PM10
2019-09-13,Visakhapatnam,1.0,Satisfactory,89,PM10
2019-09-14,Visakhapatnam,1.0,Moderate,106,PM10
2019-09-15,Visakhapatnam,1.0,Satisfactory,86,PM10
2019-09-16,Visakhapatnam,1.0,Satisfactory,76,PM10
2019-09-17,Visakhapatnam,1.0,Satisfactory,86,PM10
2019-09-19,Visakhapatnam,1.0,Good,41,OZONE
2019-09-20,Visakhapatnam,1.0,Good,45,OZONE
2019-09-21,Visakhapatnam,1.0,Satisfactory,72,PM10
2019-09-22,Visakhapatnam,1.0,Good,31,PM10
2019-09-23,Visakhapatnam,1.0,Good,24,CO
2019-09-24,Visakhapatnam,1.0,Good,30,NO2
2019-09-25,Visakhapatnam,1.0,Good,48,CO
2019-09-26,Visakhapatnam,1.0,Satisfactory,63,CO
2019-09-27,Visakhapatnam,1.0,Satisfactory,94,PM10
2019-09-29,Visakhapatnam,1.0,Satisfactory,63,CO
2019-10-01,Visakhapatnam,1.0,Satisfactory,86,PM10
2019-10-02,Visakhapatnam,1.0,Satisfactory,91,PM10
2019-10-06,Visakhapatnam,1.0,Moderate,105,PM10
2019-10-07,Visakhapatnam,1.0,Satisfactory,62,PM10
2019-10-08,Visakhapatnam,1.0,Moderate,121,PM10
2019-10-10,Visakhapatnam,1.0,Satisfactory,69,PM10
2019-10-11,Visakhapatnam,1.0,Satisfactory,92,PM10
2019-10-12,Visakhapatnam,1.0,Satisfactory,94,PM10
2019-10-13,Visakhapatnam,1.0,Moderate,136,PM10
2019-10-15,Visakhapatnam,1.0,Satisfactory,69,PM2.5
2019-10-16,Visakhapatnam,1.0,Satisfactory,72,PM2.5
2019-10-17,Visakhapatnam,1.0,Good,34,OZONE
2019-10-18,Visakhapatnam,1.0,Good,34,OZONE
2019-10-19,Visakhapatnam,1.0,Good,47,CO
2019-10-20,Visakhapatnam,1.0,Satisfactory,65,SO2
2019-10-21,Visakhapatnam,1.0,Good,31,OZONE
2019-10-22,Visakhapatnam,1.0,Satisfactory,57,CO
2019-10-26,Visakhapatnam,1.0,Satisfactory,73,PM10
2019-10-27,Visakhapatnam,1.0,Moderate,115,PM10
2019-10-28,Visakhapatnam,1.0,Moderate,140,PM2.5
2019-10-29,Visakhapatnam,1.0,Satisfactory,55,PM2.5
2019-10-31,Visakhapatnam,1.0,Moderate,116,PM2.5
2019-11-01,Visakhapatnam,1.0,Moderate,175,PM2.5
2019-11-02,Visakhapatnam,1.0,Moderate,125,PM2.5
2019-11-03,Visakhapatnam,1.0,Very Poor,301,PM2.5
2019-11-04,Visakhapatnam,1.0,Poor,273,PM2.5
2019-11-05,Visakhapatnam,1.0,Poor,262,PM2.5
2019-11-06,Visakhapatnam,1.0,Poor,258,PM2.5
2019-11-07,Visakhapatnam,1.0,Poor,224,PM2.5
2019-11-08,Visakhapatnam,1.0,Moderate,162,PM2.5
2019-11-09,Visakhapatnam,1.0,Moderate,155,PM10
2019-11-12,Visakhapatnam,1.0,Satisfactory,90,PM10
2019-11-13,Visakhapatnam,1.0,Satisfactory,71,PM10
2019-11-14,Visakhapatnam,1.0,Satisfactory,97,PM10
2019-11-15,Visakhapatnam,1.0,Moderate,105,PM10
2019-11-16,Visakhapatnam,1.0,Moderate,111,PM2.5
2019-11-17,Visakhapatnam,1.0,Satisfactory,93,PM10
2019-11-18,Visakhapatnam,1.0,Satisfactory,86,PM10
2019-11-19,Visakhapatnam,1.0,Moderate,119,PM2.5
2019-11-20,Visakhapatnam,1.0,Moderate,153,PM2.5
2019-11-21,Visakhapatnam,1.0,Moderate,104,PM10
2019-11-22,Visakhapatnam,1.0,Satisfactory,95,OZONE
2019-11-23,Visakhapatnam,1.0,Moderate,117,PM2.5
2019-11-27,Visakhapatnam,1.0,Moderate,157,PM2.5
2019-11-28,Visakhapatnam,1.0,Satisfactory,94,PM2.5
2019-11-29,Visakhapatnam,1.0,Satisfactory,88,OZONE
2019-11-30,Visakhapatnam,1.0,Moderate,130,PM2.5
2019-12-01,Visakhapatnam,1.0,Moderate,111,PM2.5
2019-12-02,Visakhapatnam,1.0,Moderate,127,PM2.5
2019-12-03,Visakhapatnam,1.0,Moderate,132,PM2.5
2019-12-04,Visakhapatnam,1.0,Moderate,118,PM2.5
2019-12-05,Visakhapatnam,1.0,Moderate,152,PM2.5
2019-12-06,Visakhapatnam,1.0,Moderate,113,PM2.5
2019-12-07,Visakhapatnam,1.0,Satisfactory,83,PM10
2019-12-08,Visakhapatnam,1.0,Satisfactory,56,PM10
2019-12-09,Visakhapatnam,1.0,Satisfactory,55,O3
2019-12-10,Visakhapatnam,1.0,Satisfactory,87,PM10
2019-12-11,Visakhapatnam,1.0,Satisfactory,85,PM10
2019-12-12,Visakhapatnam,1.0,Satisfactory,98,PM10
2019-12-13,Visakhapatnam,1.0,Satisfactory,95,PM10
2019-12-14,Visakhapatnam,1.0,Satisfactory,79,O3
2019-12-15,Visakhapatnam,1.0,Satisfactory,61,O3
2019-12-17,Visakhapatnam,1.0,Moderate,151,PM2.5
2019-12-18,Visakhapatnam,1.0,Moderate,141,PM2.5
2019-12-19,Visakhapatnam,1.0,Moderate,154,PM2.5
2019-12-20,Visakhapatnam,1.0,Moderate,135,PM2.5
2019-12-21,Visakhapatnam,1.0,Moderate,139,PM2.5
2019-12-22,Visakhapatnam,1.0,Moderate,134,PM2.5
2019-12-23,Visakhapatnam,1.0,Moderate,158,PM2.5
2019-12-24,Visakhapatnam,1.0,Poor,207,PM2.5
2019-12-25,Visakhapatnam,1.0,Poor,209,PM2.5
2019-12-26,Visakhapatnam,1.0,Moderate,119,PM2.5
2019-12-27,Visakhapatnam,1.0,Moderate,103,PM2.5
2019-12-28,Visakhapatnam,1.0,Moderate,142,PM2.5
2019-12-31,Visakhapatnam,1.0,Satisfactory,82,PM2.5
2020-01-01,Visakhapatnam,1.0,Moderate,121,PM2.5
2020-01-02,Visakhapatnam,1.0,Satisfactory,87,PM2.5
2020-01-03,Visakhapatnam,1.0,Satisfactory,95,PM10
2020-01-04,Visakhapatnam,1.0,Satisfactory,67,PM10
2020-01-05,Visakhapatnam,1.0,Satisfactory,56,O3
2020-01-06,Visakhapatnam,1.0,Satisfactory,66,PM10
2020-01-07,Visakhapatnam,1.0,Moderate,102,PM10
2020-01-08,Visakhapatnam,1.0,Satisfactory,96,PM10
2020-01-09,Visakhapatnam,1.0,Moderate,191,PM10
2020-01-10,Visakhapatnam,1.0,Satisfactory,86,PM10
2020-01-11,Visakhapatnam,1.0,Moderate,164,PM2.5
2020-01-12,Visakhapatnam,1.0,Moderate,176,PM2.5
2020-01-13,Visakhapatnam,1.0,Moderate,194,O3
2020-01-14,Visakhapatnam,1.0,Poor,264,PM2.5
2020-01-15,Visakhapatnam,1.0,Moderate,198,PM2.5
2020-01-16,Visakhapatnam,1.0,Moderate,142,PM2.5
2020-01-18,Visakhapatnam,1.0,Satisfactory,80,PM10
2020-01-19,Visakhapatnam,1.0,Satisfactory,93,PM10
2020-01-20,Visakhapatnam,1.0,Satisfactory,60,O3
2020-01-21,Visakhapatnam,1.0,Good,49,PM10
2020-01-22,Visakhapatnam,1.0,Satisfactory,94,PM10
2020-01-23,Visakhapatnam,1.0,Moderate,151,PM2.5
2020-01-24,Visakhapatnam,1.0,Moderate,163,PM2.5
2020-01-25,Visakhapatnam,1.0,Moderate,136,PM10
2020-01-28,Visakhapatnam,1.0,Moderate,114,PM10
2020-01-29,Visakhapatnam,1.0,Moderate,114,PM10
2020-01-30,Visakhapatnam,1.0,Moderate,101,PM10
2020-01-31,Visakhapatnam,1.0,Moderate,107,PM10
2020-02-01,Visakhapatnam,1.0,Moderate,114,PM2.5
2020-02-02,Visakhapatnam,1.0,Satisfactory,63,O3
2020-02-03,Visakhapatnam,1.0,Satisfactory,75,O3
2020-02-04,Visakhapatnam,1.0,Satisfactory,68,CO
2020-02-05,Visakhapatnam,1.0,Moderate,116,PM2.5
2020-02-06,Visakhapatnam,1.0,Satisfactory,77,PM10
2020-02-07,Visakhapatnam,1.0,Satisfactory,93,PM10
2020-02-08,Visakhapatnam,1.0,Good,48,PM10
2020-02-09,Visakhapatnam,1.0,Satisfactory,52,PM10
2020-02-10,Visakhapatnam,1.0,Satisfactory,51,PM10
2020-02-11,Visakhapatnam,1.0,Satisfactory,93,PM10
2020-02-12,Visakhapatnam,1.0,Moderate,103,PM2.5
2020-02-13,Visakhapatnam,1.0,Moderate,165,PM2.5
2020-02-14,Visakhapatnam,1.0,Moderate,152,PM2.5
2020-02-15,Visakhapatnam,1.0,Moderate,149,PM2.5
2020-02-16,Visakhapatnam,1.0,Moderate,115,PM10
2020-02-17,Visakhapatnam,1.0,Satisfactory,99,PM10
2020-02-18,Visakhapatnam,1.0,Moderate,111,PM10
2020-02-19,Visakhapatnam,1.0,Satisfactory,88,PM10
2020-02-20,Visakhapatnam,1.0,Satisfactory,71,PM10
2020-02-23,Visakhapatnam,1.0,Moderate,115,PM10
2020-02-24,Visakhapatnam,1.0,Moderate,137,PM10
2020-02-25,Visakhapatnam,1.0,Satisfactory,71,PM10
2020-02-26,Visakhapatnam,1.0,Satisfactory,99,PM10
2020-02-27,Visakhapatnam,1.0,Satisfactory,60,PM10
2020-02-28,Visakhapatnam,1.0,Satisfactory,100,PM10
2020-02-29,Visakhapatnam,1.0,Moderate,120,PM10
2020-03-01,Visakhapatnam,1.0,Satisfactory,94,PM10
2020-03-03,Visakhapatnam,1.0,Moderate,122,PM10
2020-03-05,Visakhapatnam,1.0,Satisfactory,56,PM10
2020-03-06,Visakhapatnam,1.0,Good,41,PM10
2020-03-07,Visakhapatnam,1.0,Good,38,CO
2020-03-08,Visakhapatnam,1.0,Satisfactory,55,PM10
2020-03-09,Visakhapatnam,1.0,Satisfactory,71,PM10
2020-03-10,Visakhapatnam,1.0,Good,49,PM10
2020-03-11,Visakhapatnam,1.0,Satisfactory,52,PM10
2020-03-12,Visakhapatnam,1.0,Satisfactory,55,PM10
2020-03-13,Visakhapatnam,1.0,Satisfactory,55,PM10
2020-03-14,Visakhapatnam,1.0,Satisfactory,74,PM10
2020-03-15,Visakhapatnam,1.0,Satisfactory,73,PM10
2020-03-16,Visakhapatnam,1.0,Satisfactory,100,PM10
2020-03-17,Visakhapatnam,1.0,Satisfactory,88,PM10
2020-03-18,Visakhapatnam,1.0,Satisfactory,96,PM10
2020-03-19,Visakhapatnam,1.0,Moderate,102,PM10
2020-03-20,Visakhapatnam,1.0,Satisfactory,77,PM10
2020-03-21,Visakhapatnam,1.0,Satisfactory,65,PM10
2020-03-22,Visakhapatnam,1.0,Satisfactory,58,PM10
2020-03-24,Visakhapatnam,1.0,Satisfactory,84,PM10
2020-03-25,Visakhapatnam,1.0,Satisfactory,65,PM10
2020-03-28,Visakhapatnam,1.0,Satisfactory,88,PM10
2020-03-29,Visakhapatnam,1.0,Satisfactory,65,O3
2020-03-31,Visakhapatnam,1.0,Satisfactory,75,O3
2020-04-01,Visakhapatnam,1.0,Satisfactory,65,PM10
2020-04-02,Visakhapatnam,1.0,Satisfactory,74,PM10
2020-04-03,Visakhapatnam,1.0,Satisfactory,67,PM10
2020-04-04,Visakhapatnam,1.0,Satisfactory,70,PM10
2020-04-05,Visakhapatnam,1.0,Satisfactory,52,PM10
2020-04-06,Visakhapatnam,1.0,Good,45,PM10
2020-04-07,Visakhapatnam,1.0,Good,48,PM10
2020-04-08,Visakhapatnam,1.0,Good,29,NO2
2020-04-09,Visakhapatnam,1.0,Good,45,PM10
2020-04-10,Visakhapatnam,1.0,Satisfactory,68,PM10
2020-04-11,Visakhapatnam,1.0,Good,48,PM10
2020-04-12,Visakhapatnam,1.0,Good,39,PM10
2020-04-13,Visakhapatnam,1.0,Satisfactory,57,PM10
2020-04-14,Visakhapatnam,1.0,Satisfactory,66,PM10
2020-04-15,Visakhapatnam,1.0,Satisfactory,63,PM10
2020-04-16,Visakhapatnam,1.0,Satisfactory,75,PM10
2020-04-17,Visakhapatnam,1.0,Satisfactory,70,PM10
2020-04-18,Visakhapatnam,1.0,Satisfactory,57,PM10
2020-04-19,Visakhapatnam,1.0,Satisfactory,54,PM10
2020-04-20,Visakhapatnam,1.0,Good,43,PM10
2020-04-21,Visakhapatnam,1.0,Satisfactory,52,PM10
2020-04-22,Visakhapatnam,1.0,Good,32,NO2
2020-04-23,Visakhapatnam,1.0,Good,35,PM10
2020-04-27,Visakhapatnam,1.0,Good,27,PM10
2020-04-30,Visakhapatnam,1.0,Satisfactory,65,PM10
2020-05-01,Visakhapatnam,1.0,Good,50,PM10
2020-05-02,Visakhapatnam,1.0,Satisfactory,52,O3
2020-05-03,Visakhapatnam,1.0,Satisfactory,89,PM10
2020-05-04,Visakhapatnam,1.0,Satisfactory,64,PM10
2020-05-05,Visakhapatnam,1.0,Satisfactory,53,PM10
2020-05-06,Visakhapatnam,1.0,Good,35,PM10
2020-05-07,Visakhapatnam,1.0,Satisfactory,55,PM10
2020-05-08,Visakhapatnam,1.0,Good,46,PM10
2020-05-09,Visakhapatnam,1.0,Satisfactory,53,PM10
2020-05-10,Visakhapatnam,1.0,Good,48,PM10
2020-05-11,Visakhapatnam,1.0,Satisfactory,59,PM10
2020-05-12,Visakhapatnam,1.0,Good,44,PM10
2020-05-13,Visakhapatnam,1.0,Good,49,PM10
2020-05-14,Visakhapatnam,1.0,Good,49,PM10
2020-05-15,Visakhapatnam,1.0,Good,42,PM10
2020-05-16,Visakhapatnam,1.0,Good,25,O3
2020-05-17,Visakhapatnam,1.0,Good,22,O3
2020-05-18,Visakhapatnam,1.0,Good,30,PM10
2020-05-19,Visakhapatnam,1.0,Satisfactory,56,PM10
2020-05-20,Visakhapatnam,1.0,Moderate,164,PM10
2020-05-21,Visakhapatnam,1.0,Moderate,136,PM10
2020-05-22,Visakhapatnam,1.0,Moderate,111,PM10
2020-05-23,Visakhapatnam,1.0,Satisfactory,75,PM10
2020-05-24,Visakhapatnam,1.0,Satisfactory,77,PM10
2020-05-25,Visakhapatnam,1.0,Satisfactory,76,PM10
2020-05-26,Visakhapatnam,1.0,Satisfactory,66,PM10
2020-05-27,Visakhapatnam,1.0,Good,39,PM2.5
2020-05-28,Visakhapatnam,1.0,Moderate,105,PM10
2020-05-29,Visakhapatnam,1.0,Satisfactory,76,PM10
2020-05-30,Visakhapatnam,1.0,Satisfactory,75,PM10
2020-05-31,Visakhapatnam,1.0,Good,41,NO2
2020-06-01,Visakhapatnam,1.0,Satisfactory,95,PM10
2020-06-02,Visakhapatnam,1.0,Good,37,PM10
2020-06-03,Visakhapatnam,1.0,Satisfactory,90,PM10
2020-06-04,Visakhapatnam,1.0,Satisfactory,59,PM10
2020-06-05,Visakhapatnam,1.0,Satisfactory,99,PM10
2020-06-06,Visakhapatnam,1.0,Satisfactory,94,PM10
2020-06-07,Visakhapatnam,1.0,Satisfactory,83,PM10
2020-06-08,Visakhapatnam,1.0,Moderate,119,PM10
2020-06-09,Visakhapatnam,1.0,Satisfactory,81,PM10
2020-06-10,Visakhapatnam,1.0,Satisfactory,89,PM10
2020-06-11,Visakhapatnam,1.0,Satisfactory,94,PM10
2020-06-12,Visakhapatnam,1.0,Satisfactory,65,NO2
2020-06-16,Visakhapatnam,1.0,Satisfactory,72,PM10
2020-06-17,Visakhapatnam,1.0,Satisfactory,86,PM10
2020-06-18,Visakhapatnam,1.0,Satisfactory,67,PM10
2020-06-19,Visakhapatnam,1.0,Satisfactory,89,PM10
2020-06-20,Visakhapatnam,1.0,Satisfactory,73,PM10
2020-06-21,Visakhapatnam,1.0,Satisfactory,91,PM10
2020-06-22,Visakhapatnam,1.0,Satisfactory,91,PM10
2020-06-23,Visakhapatnam,1.0,Satisfactory,98,PM10
2020-06-24,Visakhapatnam,1.0,Satisfactory,78,PM10
2020-06-25,Visakhapatnam,1.0,Satisfactory,66,PM10
2020-06-26,Visakhapatnam,1.0,Good,36,PM10
2020-06-27,Visakhapatnam,1.0,Good,43,PM10
2020-06-28,Visakhapatnam,1.0,Satisfactory,74,PM10
2020-06-29,Visakhapatnam,1.0,Satisfactory,65,PM10
2020-06-30,Visakhapatnam,1.0,Good,50,PM10
2020-07-01,Visakhapatnam,1.0,Satisfactory,62,PM10
2020-07-02,Visakhapatnam,1.0,Satisfactory,60,PM10
2020-07-03,Visakhapatnam,1.0,Satisfactory,65,PM10
2020-07-04,Visakhapatnam,1.0,Satisfactory,64,PM10
2020-07-05,Visakhapatnam,1.0,Satisfactory,62,PM10
2020-07-06,Visakhapatnam,1.0,Satisfactory,59,PM10
2020-07-07,Visakhapatnam,1.0,Moderate,109,PM10
2020-07-08,Visakhapatnam,1.0,Moderate,122,PM10
2020-07-09,Visakhapatnam,1.0,Satisfactory,68,PM10
2020-07-10,Visakhapatnam,1.0,Satisfactory,87,PM10
2020-07-11,Visakhapatnam,1.0,Satisfactory,91,PM10
2020-07-12,Visakhapatnam,1.0,Moderate,107,PM10
2020-07-13,Visakhapatnam,1.0,Satisfactory,67,PM10
2020-07-14,Visakhapatnam,1.0,Satisfactory,76,PM10
2020-07-15,Visakhapatnam,1.0,Satisfactory,84,PM10
2020-07-16,Visakhapatnam,1.0,Satisfactory,57,PM10
2020-07-17,Visakhapatnam,1.0,Satisfactory,69,PM10
2020-07-18,Visakhapatnam,1.0,Satisfactory,69,PM10
2020-07-19,Visakhapatnam,1.0,Satisfactory,70,PM10
2020-07-20,Visakhapatnam,1.0,Satisfactory,84,PM10
2020-07-21,Visakhapatnam,1.0,Satisfactory,72,PM10
2020-07-22,Visakhapatnam,1.0,Satisfactory,60,PM10
2020-07-23,Visakhapatnam,1.0,Satisfactory,66,PM10
2020-07-24,Visakhapatnam,1.0,Satisfactory,68,PM10
2020-07-25,Visakhapatnam,1.0,Moderate,107,PM10
2020-07-26,Visakhapatnam,1.0,Satisfactory,51,PM10
2020-07-27,Visakhapatnam,1.0,Satisfactory,73,PM10
2020-07-28,Visakhapatnam,1.0,Satisfactory,98,PM10
2020-07-30,Visakhapatnam,1.0,Satisfactory,52,PM10
2020-07-31,Visakhapatnam,1.0,Good,50,PM10
2020-08-01,Visakhapatnam,1.0,Satisfactory,76,PM10
2020-08-02,Visakhapatnam,1.0,Satisfactory,56,PM10
2020-08-03,Visakhapatnam,1.0,Satisfactory,52,PM10
2020-08-04,Visakhapatnam,1.0,Good,48,PM10
2020-08-05,Visakhapatnam,1.0,Good,47,PM10
2020-08-06,Visakhapatnam,1.0,Satisfactory,61,PM10
2020-08-07,Visakhapatnam,1.0,Satisfactory,87,PM10
2020-08-08,Visakhapatnam,1.0,Satisfactory,79,PM10
2020-08-09,Visakhapatnam,1.0,Satisfactory,79,PM10
2020-08-10,Visakhapatnam,1.0,Satisfactory,52,PM10
2020-08-11,Visakhapatnam,1.0,Satisfactory,73,PM10
2020-08-12,Visakhapatnam,1.0,Satisfactory,70,PM10
2020-08-13,Visakhapatnam,1.0,Good,41,PM10
2020-08-14,Visakhapatnam,1.0,Good,38,PM10
2020-08-15,Visakhapatnam,1.0,Good,37,PM10
2020-08-16,Visakhapatnam,1.0,Good,42,PM10
2020-08-17,Visakhapatnam,1.0,Satisfactory,56,PM10
2020-08-18,Visakhapatnam,1.0,Satisfactory,78,PM10
2020-08-19,Visakhapatnam,1.0,Satisfactory,80,PM10
2020-08-20,Visakhapatnam,1.0,Satisfactory,69,PM10
2020-08-21,Visakhapatnam,1.0,Satisfactory,56,PM10
2020-08-22,Visakhapatnam,1.0,Satisfactory,66,PM10
2020-08-23,Visakhapatnam,1.0,Satisfactory,81,PM10
2020-08-24,Visakhapatnam,1.0,Satisfactory,78,PM10
2020-08-25,Visakhapatnam,1.0,Satisfactory,87,PM10
2020-08-26,Visakhapatnam,1.0,Moderate,111,PM10
2020-08-27,Visakhapatnam,1.0,Satisfactory,68,PM10
2020-08-28,Visakhapatnam,1.0,Satisfactory,79,PM10
2020-08-29,Visakhapatnam,1.0,Satisfactory,85,PM10
2020-08-30,Visakhapatnam,1.0,Satisfactory,97,PM10
2020-08-31,Visakhapatnam,1.0,Moderate,112,PM10
2020-09-01,Visakhapatnam,1.0,Satisfactory,99,PM10
2020-09-02,Visakhapatnam,1.0,Satisfactory,63,PM10
2020-09-03,Visakhapatnam,1.0,Satisfactory,64,PM10
2020-09-04,Visakhapatnam,1.0,Satisfactory,56,PM10
2020-09-05,Visakhapatnam,1.0,Satisfactory,70,PM10
2020-09-06,Visakhapatnam,1.0,Good,50,PM10
2020-09-07,Visakhapatnam,1.0,Good,47,PM10
2020-09-08,Visakhapatnam,1.0,Satisfactory,51,PM10
2020-09-09,Visakhapatnam,1.0,Satisfactory,52,PM10
2020-09-10,Visakhapatnam,1.0,Satisfactory,53,PM10
2020-09-11,Visakhapatnam,1.0,Satisfactory,72,PM10
2020-09-12,Visakhapatnam,1.0,Satisfactory,80,PM10
2020-09-13,Visakhapatnam,1.0,Good,38,O3
2020-09-14,Visakhapatnam,1.0,Good,35,O3
2020-09-15,Visakhapatnam,1.0,Good,39,O3
2020-09-16,Visakhapatnam,1.0,Good,41,PM10
2020-09-17,Visakhapatnam,1.0,Satisfactory,53,PM10
2020-09-18,Visakhapatnam,1.0,Satisfactory,80,PM10
2020-09-19,Visakhapatnam,1.0,Satisfactory,79,PM10
2020-09-20,Visakhapatnam,1.0,Satisfactory,91,PM10
2020-09-22,Visakhapatnam,1.0,Satisfactory,62,PM10
2020-09-23,Visakhapatnam,1.0,Satisfactory,79,PM10
2020-09-24,Visakhapatnam,1.0,Satisfactory,89,PM10
2020-09-25,Visakhapatnam,1.0,Satisfactory,100,PM10
2020-09-26,Visakhapatnam,1.0,Satisfactory,81,PM10
2020-09-30,Visakhapatnam,1.0,Moderate,122,PM2.5
2020-10-01,Visakhapatnam,1.0,Satisfactory,87,PM10
2020-10-02,Visakhapatnam,1.0,Moderate,134,PM10
2020-10-03,Visakhapatnam,1.0,Moderate,137,PM10
2020-10-04,Visakhapatnam,1.0,Moderate,148,PM10
2020-10-05,Visakhapatnam,1.0,Satisfactory,81,PM10
2020-10-06,Visakhapatnam,1.0,Good,45,PM10
2020-10-07,Visakhapatnam,1.0,Satisfactory,67,PM10
2020-10-08,Visakhapatnam,1.0,Satisfactory,87,PM10
2020-10-09,Visakhapatnam,1.0,Satisfactory,92,PM10
2020-10-10,Visakhapatnam,1.0,Moderate,142,PM10
2020-10-12,Visakhapatnam,1.0,Good,23,NO2
2020-10-18,Visakhapatnam,1.0,Good,37,PM10
2020-10-19,Visakhapatnam,1.0,Good,46,PM2.5
2020-10-20,Visakhapatnam,1.0,Good,31,O3
2020-10-21,Visakhapatnam,1.0,Satisfactory,78,PM10
2020-10-22,Visakhapatnam,1.0,Moderate,130,PM2.5
2020-10-23,Visakhapatnam,1.0,Poor,280,PM2.5
2020-10-24,Visakhapatnam,1.0,Very Poor,336,PM2.5
2020-10-25,Visakhapatnam,1.0,Satisfactory,90,PM10
2020-10-26,Visakhapatnam,1.0,Moderate,120,PM2.5
2020-10-27,Visakhapatnam,1.0,Satisfactory,92,PM10
2020-10-28,Visakhapatnam,1.0,Moderate,115,PM10
2020-10-29,Visakhapatnam,1.0,Moderate,116,PM10
2020-10-30,Visakhapatnam,1.0,Moderate,148,PM10
2020-10-31,Visakhapatnam,1.0,Poor,222,PM10
2020-11-01,Visakhapatnam,1.0,Poor,247,PM10
2020-11-02,Visakhapatnam,1.0,Moderate,193,PM10
2020-11-03,Visakhapatnam,1.0,Satisfactory,93,PM10
2020-11-04,Visakhapatnam,1.0,Moderate,102,PM10
2020-11-05,Visakhapatnam,1.0,Moderate,157,PM2.5
2020-11-06,Visakhapatnam,1.0,Moderate,158,PM2.5
2020-11-07,Visakhapatnam,1.0,Moderate,141,PM2.5
2020-11-08,Visakhapatnam,1.0,Moderate,129,PM10
2020-11-09,Visakhapatnam,1.0,Moderate,135,PM10
2020-11-10,Visakhapatnam,1.0,Moderate,106,PM10
2020-11-11,Visakhapatnam,1.0,Good,44,PM10
2020-11-12,Visakhapatnam,1.0,Good,43,CO
2020-11-13,Visakhapatnam,1.0,Satisfactory,59,PM10
2020-11-14,Visakhapatnam,1.0,Satisfactory,78,PM10
2020-11-15,Visakhapatnam,1.0,Moderate,126,PM2.5
2020-11-16,Visakhapatnam,1.0,Satisfactory,88,PM2.5
2020-11-17,Visakhapatnam,1.0,Moderate,117,PM2.5
2020-11-18,Visakhapatnam,1.0,Moderate,184,PM2.5
2020-11-19,Visakhapatnam,1.0,Moderate,152,PM2.5
